fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5.0,2013-08-13 07:38:57 UTC,-73.978942,40.762513,-73.983884,40.76816,2
13.0,2013-11-29 23:18:00 UTC,-73.988805,40.744105,-74.01265699999998,40.703842,1
5.5,2013-01-16 18:31:00 UTC,-73.97386,40.76425,-73.96419,40.759975,1
28.1,2009-08-13 11:55:00 UTC,-74.009188,40.710877,-73.872477,40.77450200000001,5
6.0,2013-01-06 09:09:50 UTC,-73.974731,40.750221,-73.99025,40.757373,1
17.3,2009-03-02 20:57:00 UTC,-73.978502,40.756697,-73.907113,40.769682,1
11.3,2010-02-27 09:49:00 UTC,-73.96350699999998,40.75675,-74.006815,40.747397,1
14.5,2012-08-29 23:53:12 UTC,-73.97849699999998,40.78329,-73.939363,40.851276,1
20.5,2009-07-22 23:00:00 UTC,-73.863842,40.769913,-73.951585,40.814472,5
4.5,2013-09-01 22:20:00 UTC,-73.978595,40.745037,-73.984785,40.746097,1
36.83,2015-03-16 07:41:54 UTC,-73.9707260131836,40.78339385986328,-73.87030792236328,40.77327346801758,3
16.0,2014-09-11 07:33:51 UTC,-73.98176600000002,40.74066,-73.945803,40.788706,1
13.3,2009-11-24 16:32:00 UTC,-74.002658,40.728523,-73.96965300000002,40.766378,1
10.1,2009-04-10 10:32:48 UTC,-73.999914,40.738615,-73.980835,40.759447,1
5.7,2010-04-06 09:31:00 UTC,-73.972465,40.754702,-73.976803,40.756513,2
10.5,2015-04-26 21:24:20 UTC,-73.97539520263672,40.73572540283203,-73.9912338256836,40.75583267211913,1
6.5,2009-05-28 16:58:00 UTC,-73.973035,40.744662,-73.959897,40.757852,2
9.3,2012-02-04 21:40:16 UTC,-74.00562099999998,40.740259,-74.01554300000002,40.711562,1
27.3,2011-09-24 10:29:01 UTC,-73.776825,40.645406,-73.714308,40.757448,1
5.5,2013-02-19 14:23:06 UTC,-73.978001,40.786765,-73.98221099999998,40.775091,1
30.5,2013-06-05 08:21:00 UTC,-73.953417,40.822492,-73.988535,40.734427,1
6.1,2010-12-21 23:13:10 UTC,-73.979156,40.754538,-73.99935,40.742432,1
6.0,2014-01-29 18:45:15 UTC,-73.980489,40.764432,-73.988288,40.768163,1
6.1,2012-03-07 15:45:00 UTC,-73.968558,40.76442,-73.977738,40.759392,5
13.3,2010-08-27 17:25:00 UTC,-73.92747800000002,40.747397,-73.92747800000002,40.747397,4
8.1,2012-08-23 18:31:32 UTC,-73.978883,40.744985,-73.998176,40.740848,1
4.1,2009-09-23 12:58:00 UTC,-73.95595,40.767787,-73.961517,40.772675,2
15.0,2015-04-02 09:31:45 UTC,-74.00894927978516,40.71472930908203,-73.97882843017578,40.69043350219727,1
8.5,2009-09-19 10:46:07 UTC,-73.98496800000002,40.723503,-73.957585,40.71154600000001,1
17.5,2012-11-02 19:13:00 UTC,-73.9481,40.778182,-73.996202,40.738165,1
11.3,2010-07-13 18:22:00 UTC,-73.970277,40.759598,-73.99498299999998,40.730377,1
9.0,2014-07-27 05:14:20 UTC,-73.981161,40.741389,-73.989322,40.763221,1
5.7,2012-03-16 08:39:00 UTC,-73.97819,40.773997,-73.97715,40.765965,5
12.5,2014-08-11 01:08:17 UTC,-74.007628,40.740637,-74.007347,40.707222,1
5.0,2014-06-14 11:44:00 UTC,-73.961497,40.770325,-73.96974,40.76437,1
9.7,2010-04-27 18:26:42 UTC,-73.993179,40.74425,-73.96188599999998,40.756648,1
4.9,2009-09-20 06:16:00 UTC,-73.963787,40.771615,-73.956038,40.78393300000001,1
6.5,2011-07-19 15:05:00 UTC,-73.987238,40.733295,-73.991813,40.743943,1
16.9,2010-05-05 08:38:00 UTC,-73.997987,40.722653,-73.959405,40.78120300000001,1
12.1,2010-11-15 18:08:00 UTC,-73.990563,40.75602,-74.00856999999998,40.719317,1
4.5,2013-02-19 18:52:51 UTC,-74.00607600000002,40.735064,-74.000102,40.732875,1
11.0,2013-11-01 18:08:00 UTC,-73.99499499999997,40.725487,-73.97709300000002,40.75208,4
10.1,2011-09-10 19:36:16 UTC,-73.971342,40.787739,-73.962811,40.772691,2
4.0,2012-09-24 20:57:00 UTC,-73.988665,40.736975,-73.991217,40.73279,4
6.9,2011-07-19 13:38:00 UTC,-73.99006700000002,40.739415,-74.004582,40.741802,1
14.5,2013-02-22 11:23:34 UTC,-74.000405,40.718567,-73.987687,40.744778,1
15.5,2013-06-07 21:29:25 UTC,-74.00886700000002,40.704524,-73.980663,40.678131,1
4.1,2011-05-23 13:49:01 UTC,-73.95272800000002,40.768137,-73.95835600000002,40.760624,1
5.0,2014-07-17 07:06:00 UTC,-73.94738000000002,40.784497,-73.953053,40.78868,5
4.5,2010-08-15 20:57:00 UTC,-73.96512,40.75556,-73.955907,40.764527,1
8.0,2013-01-22 19:02:00 UTC,-73.967235,40.807062,-73.97204,40.786557,1
12.1,2009-11-10 22:18:24 UTC,-73.95841300000002,40.778647,-73.995092,40.739195,1
14.9,2010-07-12 11:42:00 UTC,-74.011967,40.704787,-73.983575,40.744275,5
16.5,2014-07-02 17:57:00 UTC,-73.970732,40.767327,-73.994802,40.743832,1
8.1,2011-05-23 14:52:00 UTC,-73.99073800000002,40.730762,-74.00964499999998,40.722242,1
8.1,2011-10-18 07:23:33 UTC,-73.983928,40.777515,-73.974263,40.757436,1
9.7,2011-08-06 13:11:28 UTC,-73.964186,40.767881,-74.00058299999998,40.761805,1
11.3,2012-07-29 20:54:00 UTC,-73.998442,40.723612,-73.99575300000002,40.75978,1
5.5,2015-02-17 13:47:46 UTC,-73.98245239257811,40.76172637939453,-73.97965240478516,40.76142501831055,1
6.5,2011-01-28 09:27:34 UTC,-73.98281,40.750871,-73.993039,40.749761,1
6.5,2013-12-05 19:19:00 UTC,-73.977705,40.779167,-73.987833,40.765125,1
17.1,2009-03-27 19:13:30 UTC,-74.01098499999998,40.701808,-73.955158,40.770022,1
7.5,2014-11-11 12:40:00 UTC,-73.954113,40.770317,-73.957032,40.76651500000001,2
40.1,2009-07-10 16:11:34 UTC,-73.872196,40.773993,-73.96012900000002,40.628739,1
7.5,2013-04-18 22:04:00 UTC,-73.965183,40.755167,-73.948607,40.777937,1
6.1,2010-12-31 10:24:00 UTC,-73.983903,40.753277,-73.968152,40.762557,3
7.7,2011-07-06 12:38:51 UTC,-73.99385699999998,40.741212,-73.999346,40.756423,1
10.1,2009-06-10 08:39:18 UTC,-73.993739,40.741481,-73.964507,40.764496,1
6.9,2009-12-02 20:25:00 UTC,-73.952303,40.778152,-73.967737,40.79213,1
17.0,2013-03-27 08:25:00 UTC,-74.00784499999997,40.705557,-73.99597,40.750035,1
7.0,2014-09-03 20:34:00 UTC,-73.99185,40.684677,-73.986255,40.670827,1
12.5,2010-06-02 11:17:58 UTC,-73.966199,40.789654,-73.97672299999998,40.759345,2
5.5,2014-05-28 19:25:00 UTC,-73.965997,40.76177,-73.95385999999998,40.76671500000001,1
8.0,2014-04-14 16:27:00 UTC,-73.992562,40.73915,-73.976692,40.749497,1
11.5,2012-09-09 00:25:55 UTC,-74.004497,40.730797,-73.987443,40.701642,1
12.5,2010-10-23 21:11:49 UTC,-73.963437,40.711258,-74.006415,40.720719,3
5.5,2012-10-08 11:03:00 UTC,-73.955143,40.783192,-73.962738,40.772663,1
31.3,2011-07-26 17:32:57 UTC,-73.78629699999998,41.023894,-73.872763,40.774328,1
7.7,2010-12-09 10:40:00 UTC,-73.98293199999998,40.76315200000001,-73.989962,40.75279000000001,3
7.0,2014-07-18 20:55:00 UTC,-73.98248199999998,40.739467,-73.967568,40.760605,1
5.7,2011-12-08 20:41:07 UTC,-73.959272,40.766762,-73.969589,40.75611,1
8.9,2012-01-10 21:18:00 UTC,-73.987398,40.719753,-73.970373,40.753382,1
54.15,2009-07-03 13:02:00 UTC,-73.98285,40.74595,-73.786503,40.638887,1
9.5,2013-10-29 09:17:46 UTC,-73.98652299999998,40.728098,-74.00551999999998,40.7273,1
7.7,2011-04-18 08:12:31 UTC,-73.95052,40.771243,-73.96854,40.759072,1
5.8,2009-04-11 21:46:50 UTC,-73.989528,40.740652,-73.98203000000002,40.750656,1
10.1,2011-09-07 15:10:00 UTC,-73.946977,40.780025,-73.976282,40.776433,1
12.9,2011-04-26 10:40:00 UTC,-74.001648,40.73535,-73.965347,40.771667,5
31.3,2011-02-07 05:59:37 UTC,-73.999394,40.760994,-73.865039,40.770524,1
13.0,2014-02-05 20:41:00 UTC,-73.956125,40.771875,-73.989215,40.761977,1
5.3,2012-04-24 10:57:01 UTC,-73.986365,40.755653,-73.99638399999998,40.753276,1
4.5,2012-12-25 12:35:00 UTC,-73.987883,40.749742,-73.982325,40.757067,2
12.5,2012-10-04 21:50:09 UTC,-73.991866,40.74485900000001,-73.982557,40.779051,1
57.33,2014-11-18 23:08:00 UTC,-73.783275,40.648615,-73.941638,40.824425,5
12.5,2014-04-07 08:21:48 UTC,-73.94905899999998,40.803056,-73.960941,40.778369,1
11.3,2009-02-11 20:31:00 UTC,-73.953843,40.787175,-73.98813299999998,40.748917,2
25.0,2013-08-19 07:17:42 UTC,-73.948459,40.797981,-73.99553,40.709443,2
38.33,2014-07-16 13:31:00 UTC,-73.97210799999998,40.759587,-73.86408,40.769747,1
13.5,2013-04-27 20:17:00 UTC,-73.98872,40.748745,-73.984802,40.785762,1
8.1,2009-11-14 15:43:00 UTC,-73.96077199999998,40.78481,-73.955242,40.782862,1
4.0,2013-11-27 09:25:17 UTC,-73.96260699999998,40.774973,-73.9579,40.781847,1
4.1,2010-04-21 22:52:08 UTC,-73.995017,40.73948,-74.00854,40.710393,1
8.5,2015-03-31 08:16:21 UTC,-73.99673461914062,40.73748016357422,-73.98152160644531,40.75045394897461,1
3.7,2009-08-10 22:07:05 UTC,-73.985547,40.767724,-73.975673,40.766582,1
10.1,2010-02-23 22:47:07 UTC,-73.988146,40.737589,-73.9564,40.775711,1
23.7,2011-08-14 02:16:02 UTC,-73.9803,40.7422,-73.9441,40.8362,0
6.0,2013-03-07 02:09:31 UTC,-73.983772,40.743822,-73.99158,40.750003,1
8.5,2010-07-13 21:03:00 UTC,-73.978158,40.763533,-73.950218,40.784015,2
5.0,2012-12-05 21:30:56 UTC,-73.970759,40.755053,-73.971653,40.763094,1
8.5,2009-01-08 10:27:00 UTC,-73.954883,40.76752000000001,-73.971298,40.764492,1
8.9,2012-04-30 22:12:14 UTC,-73.99469599999998,40.750294,-73.974096,40.77973400000001,1
8.5,2014-05-16 09:53:43 UTC,-74.00686,40.727296,-73.99518,40.749869,1
24.1,2011-05-12 09:53:00 UTC,-73.862717,40.769013,-73.972635,40.764567,1
10.0,2014-12-02 21:22:49 UTC,-73.984378,40.754465,-73.98374100000002,40.730149,1
7.0,2013-01-26 12:45:15 UTC,-74.008002,40.722102,-74.00569300000002,40.740525,1
10.5,2009-02-02 07:19:45 UTC,-74.006163,40.717135,-73.976038,40.758318,1
9.5,2015-01-07 21:28:26 UTC,0.0,0.0,0.0,0.0,1
6.5,2015-05-05 22:05:20 UTC,-73.97544860839844,40.75425338745117,-73.99007415771484,40.739158630371094,1
12.9,2010-10-27 22:18:00 UTC,-73.962541,40.709991,-73.978921,40.746054,4
4.5,2013-01-03 20:04:00 UTC,-73.97780999999998,40.742165,-73.985052,40.732227,1
11.7,2012-04-17 22:48:00 UTC,-73.961467,40.806288,-73.992703,40.758215,2
18.5,2011-11-16 07:58:52 UTC,-73.78664599999998,40.641244,-73.830364,40.715087,1
4.0,2014-05-03 17:13:52 UTC,-73.98164399999997,40.741346,-73.982487,40.745583,1
8.5,2012-09-27 07:05:29 UTC,-73.952881,40.78335,-73.973443,40.755637,1
44.0,2014-07-20 22:56:32 UTC,-73.77673,40.645347,-73.942105,40.713327,1
22.83,2014-11-13 19:19:00 UTC,-74.01717,40.70518,-73.97583,40.67621,1
7.3,2010-12-31 20:09:00 UTC,-73.99515,40.743642,-73.976017,40.751338,1
21.0,2013-02-26 14:58:43 UTC,-73.95558,40.779441,-73.991883,40.743504,1
6.9,2009-10-21 09:41:17 UTC,-73.963942,40.765193,-73.976515,40.752674,1
10.0,2013-05-11 00:58:45 UTC,0.0,0.0,0.0,0.0,1
4.5,2010-09-08 12:47:00 UTC,-73.97774,40.75787800000001,-73.98796800000002,40.750197,5
9.3,2010-09-25 19:44:00 UTC,-73.991947,40.749373,-74.008012,40.716983,5
24.5,2013-08-18 21:35:06 UTC,-73.97907,40.744404,-73.987248,40.699929,1
5.0,2014-06-28 22:46:00 UTC,-74.008787,40.7195,-74.005212,40.730835,1
4.0,2012-09-09 09:38:41 UTC,-73.99485200000002,40.750165,-74.002835,40.756133,1
12.9,2012-01-06 20:23:00 UTC,-73.982457,40.76873,-74.003465,40.732187,1
10.1,2010-04-06 07:40:07 UTC,-73.984219,40.686782,-73.993015,40.723338,1
6.1,2011-10-13 18:56:33 UTC,-73.99664399999997,40.742924,-73.98338100000002,40.746282,1
27.7,2011-03-24 21:52:00 UTC,-73.863613,40.769847,-73.974953,40.75865,1
34.1,2012-04-07 15:07:00 UTC,-74.014935,40.710193,-73.981577,40.756055,1
6.5,2012-07-11 08:51:47 UTC,-73.98112900000002,40.760069,-73.990548,40.756561,1
5.7,2011-12-08 23:54:59 UTC,-73.993376,40.730027,-74.005493,40.726456,2
4.9,2011-04-02 21:46:00 UTC,-73.94686899999998,40.77220300000001,-73.957025,40.779208,1
6.1,2011-05-05 15:19:49 UTC,-73.977783,40.754063,-73.99261,40.749458,1
6.5,2011-09-14 11:46:00 UTC,-73.983752,40.755277,-73.97384,40.759695,2
21.5,2013-04-14 12:49:00 UTC,-74.010552,40.731507,-73.98454,40.748527,1
20.0,2013-02-27 07:49:00 UTC,-73.943963,40.812232,-73.967017,40.770682,1
5.7,2009-10-29 22:54:00 UTC,-73.923062,40.76080200000001,-73.913588,40.765567,1
49.8,2012-04-27 08:02:21 UTC,-73.98666700000003,40.762101,-73.78284599999998,40.643963,1
6.9,2009-09-07 13:40:00 UTC,-73.969437,40.757275,-73.951577,40.781168,3
10.1,2011-09-25 20:12:00 UTC,-73.98415899999998,40.761414,-73.953502,40.775439,1
5.7,2012-03-24 00:26:00 UTC,-74.00394,40.722143,-73.99431,40.719883,1
11.3,2010-01-21 00:36:39 UTC,-73.978721,40.72433,-73.95809200000002,40.770713,2
9.3,2012-01-24 11:52:32 UTC,-73.98526,40.74152700000001,-73.95926,40.760374,1
5.7,2009-05-24 01:00:45 UTC,-73.955689,40.768292,-73.968976,40.754472,2
11.5,2013-01-04 08:59:00 UTC,-73.951368,40.775182,-73.97653299999998,40.758217,1
4.1,2010-05-13 13:46:19 UTC,-73.98144599999998,40.750118,-73.977623,40.753065,1
11.3,2010-07-11 17:11:00 UTC,-73.985863,40.757668,-73.96977199999998,40.794507,2
19.0,2013-01-13 11:31:00 UTC,-74.004172,40.722453,-73.954622,40.786703,3
7.7,2009-09-25 09:26:00 UTC,-73.984255,40.743205,-73.972107,40.759738,1
9.3,2010-11-30 21:59:00 UTC,-73.994555,40.75056,-73.96629,40.762067,1
11.0,2014-10-02 18:46:58 UTC,-73.974907,40.787475,-73.944057,40.77590900000001,1
15.0,2015-01-09 23:26:35 UTC,-74.00265502929686,40.73434066772461,-74.00970458984375,40.70475769042969,1
2.5,2013-09-21 10:04:00 UTC,-74.012653,40.679937,-74.00735999999998,40.655147,1
7.7,2010-04-10 22:00:02 UTC,-73.994271,40.72664,-73.979169,40.744312,1
13.3,2010-12-29 08:45:10 UTC,-73.975382,40.752146,-74.009276,40.702311,1
6.5,2013-01-05 22:15:00 UTC,-74.000662,40.727417,-74.00645300000002,40.73779,2
5.0,2014-08-17 11:12:34 UTC,-73.945115,40.778762,-73.957897,40.779688,1
6.5,2012-03-12 15:22:47 UTC,-73.98389,40.74395,-73.99452600000002,40.724984,2
10.1,2012-04-06 12:04:29 UTC,-74.004927,40.741842,-73.989435,40.730761,1
8.5,2013-03-15 12:00:42 UTC,-73.954649,40.800596,-73.971188,40.78361500000001,2
9.0,2014-10-06 19:20:56 UTC,-73.977778,40.751078,-73.999053,40.733957,1
13.7,2010-05-10 16:57:29 UTC,-73.97205500000003,40.786544,-73.979188,40.754696,2
6.9,2010-09-10 23:47:00 UTC,-73.985123,40.747832,-73.967062,40.693347,1
6.9,2010-09-14 15:19:00 UTC,-73.989758,40.738457,-74.002175,40.734655,1
6.9,2011-01-12 17:19:00 UTC,-73.958445,40.764602,-73.97695,40.752087,5
13.3,2011-05-29 21:13:56 UTC,0.0,0.0,0.0,0.0,1
7.3,2011-09-14 00:43:00 UTC,-74.006282,40.743835,-73.99505699999997,40.756147,6
6.1,2012-05-21 21:20:58 UTC,-73.952646,40.732727,-73.98934799999998,40.734356,2
6.9,2012-03-24 17:09:10 UTC,-73.992563,40.742966,-73.97491099999998,40.762542,2
32.1,2012-04-26 11:35:00 UTC,-73.86381800000002,40.769745,-73.993643,40.752182,1
6.5,2009-01-02 13:04:05 UTC,-73.98943,40.753172,-73.981222,40.74146,1
4.9,2009-10-24 01:20:27 UTC,-73.998595,40.729606,-73.991275,40.723723,1
16.5,2011-10-08 15:30:00 UTC,-74.000262,40.721538,-73.956078,40.78221,2
8.0,2013-10-31 21:28:00 UTC,-73.965852,40.758497,-73.949572,40.781787,1
6.9,2012-08-15 08:27:00 UTC,-73.988798,40.748423,-73.97371700000002,40.755175,1
10.1,2012-01-15 15:02:40 UTC,-74.014453,40.704547,-74.00009399999998,40.72373,1
14.9,2010-05-28 22:52:40 UTC,-73.99330400000002,40.750002,-73.945482,40.774394,1
6.9,2009-05-15 17:01:56 UTC,-73.988527,40.746504,-74.003925,40.732207,1
22.1,2011-11-04 00:14:00 UTC,-73.977508,40.785032,-73.94739,40.67511,4
13.5,2013-11-13 19:07:00 UTC,-73.97835699999997,40.777282,-73.972025,40.75294,5
12.5,2010-12-05 03:44:30 UTC,-73.94241099999998,40.747204,-73.943021,40.785789,1
26.9,2012-05-06 21:35:24 UTC,-73.98751700000003,40.755727,-73.837926,40.71680300000001,2
3.7,2009-08-21 19:18:24 UTC,-73.945984,40.77339600000001,-73.952649,40.776234,2
6.9,2009-12-21 21:53:00 UTC,-73.983198,40.738928,-74.001655,40.735683,1
15.3,2010-07-29 16:39:56 UTC,-73.98994,40.735568,-73.971786,40.676199,2
6.9,2012-05-10 16:21:28 UTC,-74.00045899999998,40.757687,-73.994979,40.743736,2
8.9,2009-03-28 02:49:00 UTC,-73.989698,40.735433,-73.987202,40.765175,1
21.0,2014-02-21 21:15:00 UTC,-73.96153699999998,40.764625,-74.010127,40.719977,2
14.1,2010-06-05 12:49:49 UTC,-73.959149,40.783227,-73.999397,40.731176,1
14.0,2012-10-03 17:04:00 UTC,-73.99212299999998,40.724003,-73.99248,40.702642,1
8.0,2013-09-15 21:06:22 UTC,-73.980468,40.783464,-73.984779,40.759055,1
28.33,2013-11-03 00:52:00 UTC,-73.99603,40.767925,-74.00285699999998,40.677057,1
6.0,2014-03-18 17:29:00 UTC,-73.980335,40.738592,-73.99199200000002,40.721672,1
41.0,2013-07-26 01:55:22 UTC,-73.98871899999997,40.74847800000001,-73.901963,40.813917,1
14.9,2009-11-13 09:10:00 UTC,-73.959952,40.81371,-73.974355,40.762337,1
18.1,2010-08-09 09:29:00 UTC,-73.957227,40.768072,-74.01058,40.710075,5
8.0,2012-09-05 19:40:00 UTC,-73.970635,40.750937,-73.990315,40.751347,1
11.0,2013-01-10 07:37:11 UTC,-73.99799499999997,40.720384,-73.984248,40.754792,1
11.7,2012-04-22 22:22:56 UTC,-73.957479,40.71805,-73.992028,40.690624,4
11.0,2014-12-20 13:11:51 UTC,-73.96096899999998,40.760838,-73.983101,40.77165,3
23.5,2014-06-15 20:58:00 UTC,-73.97616500000002,40.740105,-73.98139300000003,40.672715,1
8.5,2014-03-25 03:57:00 UTC,-73.967225,40.756092,-73.9914,40.749337,6
52.0,2014-05-22 06:05:41 UTC,-73.97969599999998,40.767117,-73.78737,40.64465300000001,1
13.7,2010-03-16 04:14:03 UTC,-73.98249,40.767402,-73.922311,40.769359,2
24.67,2009-12-10 20:59:10 UTC,-73.863423,40.769872,-73.974216,40.750657,2
4.5,2009-07-09 06:34:56 UTC,-73.976849,40.756065,-73.980189,40.765662,1
15.0,2015-05-26 17:06:48 UTC,-74.00037384033203,40.72111892700195,-73.9884033203125,40.7485466003418,2
8.9,2010-08-12 10:54:33 UTC,-73.971197,40.764152,-73.95787,40.76532,1
15.3,2009-12-23 02:40:00 UTC,-74.01176,40.707668,-74.011763,40.70754,5
12.1,2012-07-25 23:30:00 UTC,-73.98673000000002,40.703105,-73.986002,40.726725,2
9.5,2013-11-03 15:50:45 UTC,-73.957767,40.782102,-73.97444300000002,40.783483,1
6.5,2012-10-26 21:13:00 UTC,-73.991423,40.739685,-73.98711800000002,40.749393,5
11.0,2013-05-04 07:45:01 UTC,-74.010102,40.73275200000001,-73.994508,40.76949000000001,2
7.7,2010-08-08 12:27:00 UTC,-74.01666,40.70477800000001,-73.995648,40.716745,3
7.5,2012-11-23 08:15:00 UTC,-73.994068,40.751282,-73.988522,40.769037,6
17.5,2014-06-26 00:55:50 UTC,-74.00265,40.734294,-73.94946800000002,40.781383,1
11.5,2014-02-10 00:27:00 UTC,-73.99042,40.756837,-73.99380500000002,40.732667,6
28.1,2012-08-10 17:01:00 UTC,-73.994828,40.750217,-73.942527,40.844457,1
34.1,2012-08-12 11:54:00 UTC,-73.989742,40.747217,-73.862325,40.767245,3
14.0,2013-04-12 21:11:21 UTC,-73.984319,40.768164,-73.990533,40.731636,1
15.3,2009-06-24 00:05:55 UTC,-73.98832900000002,40.759169,-73.941276,40.809326,4
7.0,2014-12-16 11:52:00 UTC,-73.995627,40.73425200000001,-74.007435,40.744342,2
4.1,2009-10-28 17:30:54 UTC,-73.977538,40.77947,-73.97906400000002,40.786782,1
13.7,2011-01-28 00:51:00 UTC,-73.98971,40.739267,-74.01275799999998,40.71839,1
13.0,2012-12-23 04:33:20 UTC,-73.991925,40.72577800000001,-73.993797,40.762213,1
6.0,2013-04-11 12:01:52 UTC,-73.96613599999998,40.764985,-73.973197,40.76409500000001,1
7.5,2013-08-23 13:00:39 UTC,-74.005143,40.719904,-73.993725,40.741716,1
57.33,2014-05-20 09:35:00 UTC,-73.978973,40.763395,-73.789355,40.64286,1
6.5,2010-02-27 02:08:00 UTC,0.0,0.0,0.0,0.0,3
8.5,2015-01-14 09:09:10 UTC,-73.98167419433594,40.76409530639648,-73.98388671875,40.74690246582031,1
4.5,2012-01-30 13:05:00 UTC,-73.96363199999998,40.771165,-73.96736,40.76341,1
4.5,2010-02-20 20:46:00 UTC,-73.959538,40.776727,-73.967163,40.76657,1
7.3,2010-01-06 14:13:06 UTC,-73.979873,40.75268,-73.994738,40.749941,1
12.0,2014-02-19 17:52:00 UTC,-73.98312,40.762907,-73.979777,40.749087,1
8.5,2014-11-07 18:57:30 UTC,-73.935375,40.737176,-73.930256,40.756722,1
7.5,2012-09-07 01:55:09 UTC,-73.973341,40.685975,-73.964832,40.692007,2
10.5,2009-04-24 18:27:00 UTC,-73.976197,40.759637,-73.987078,40.731487,2
11.0,2013-07-18 18:20:47 UTC,-73.985428,40.759097,-73.99077700000002,40.750917,4
4.5,2014-01-15 14:49:53 UTC,-74.002771,40.723285,-74.000788,40.732105,1
12.5,2012-05-16 21:33:22 UTC,-73.952423,40.778335,-73.954862,40.820143,1
4.5,2011-05-06 12:51:00 UTC,-73.97173599999998,40.746378,-73.978701,40.747745,1
7.5,2015-05-01 19:24:11 UTC,-73.97420501708984,40.75079345703125,-73.95709228515625,40.76614761352539,1
10.5,2012-04-27 20:31:47 UTC,-73.980396,40.7651,-73.980391,40.770251,1
6.1,2011-11-02 16:58:53 UTC,-73.976681,40.751591,-73.972358,40.745128,1
7.0,2012-09-08 19:52:00 UTC,-74.000775,40.761792,-73.993377,40.752125,5
7.3,2011-04-23 00:14:00 UTC,-73.97698199999998,40.75913,-73.996553,40.73306,5
15.3,2009-06-26 00:56:00 UTC,-73.9984,40.73820300000001,-73.95624000000002,40.681248,1
9.0,2014-04-19 20:04:00 UTC,-73.987863,40.744029,-73.991748,40.754599,1
5.7,2009-05-11 13:52:00 UTC,-73.98705,40.760785,-73.9855,40.756657,1
5.5,2015-03-21 03:44:35 UTC,-73.98704528808595,40.76042938232422,-73.99214935302734,40.77067565917969,4
14.0,2013-09-21 22:46:00 UTC,-73.977372,40.75534,-73.983692,40.760432,3
4.9,2012-04-22 08:23:00 UTC,-73.99565799999998,40.73896,-73.994698,40.750285,2
5.3,2009-01-19 17:32:00 UTC,-73.98406,40.742492,-73.974063,40.748578,2
8.5,2014-01-15 11:52:00 UTC,-73.99505500000002,40.725537,-73.989277,40.739682,1
12.1,2010-12-09 20:09:00 UTC,-73.985302,40.76186,-73.960573,40.76242,1
11.3,2012-02-19 21:55:07 UTC,-73.98921899999998,40.723013,-73.97211800000002,40.69318,1
4.9,2012-02-17 13:02:00 UTC,-73.988045,40.745732,-73.989935,40.738897,1
9.5,2013-03-06 17:02:00 UTC,-73.978263,40.753932,-73.991112,40.734007,2
5.0,2013-01-04 09:05:42 UTC,-73.964567,40.764329,-73.956225,40.774753,1
10.5,2012-12-12 02:22:00 UTC,-74.001115,40.729135,-73.983132,40.762957,1
5.7,2011-01-07 00:01:00 UTC,-73.97184,40.756898,-73.98688800000002,40.739495,1
10.5,2011-09-29 22:22:00 UTC,-74.01538000000002,40.736847,-74.024865,40.750645,1
7.0,2013-09-12 17:06:18 UTC,-73.96911999999998,40.763255,-73.978115,40.777122,1
6.1,2009-07-23 18:53:00 UTC,-73.985967,40.731833,-73.999902,40.726808,2
5.0,2015-03-31 06:14:16 UTC,-73.95425415039062,40.77305221557617,-73.95073699951173,40.78334045410156,1
7.5,2014-06-28 19:19:00 UTC,-73.975542,40.787982,-73.95444499999998,40.778937,1
3.3,2009-12-10 21:35:00 UTC,-73.980665,40.782453,-73.975545,40.786847,5
10.1,2009-06-18 07:44:54 UTC,-73.980727,40.783062,-73.984065,40.756551,1
6.9,2012-07-06 12:37:53 UTC,-73.988012,40.749718,-73.989643,40.736764,1
14.5,2010-08-24 00:27:19 UTC,-73.98808299999997,40.728121,-73.982395,40.668144,1
5.5,2013-05-31 19:45:21 UTC,-73.968533,40.761445,-73.958897,40.763827,1
19.7,2010-12-15 21:12:00 UTC,-74.009957,40.721043,-73.959897,40.762945,5
6.9,2012-02-20 21:05:00 UTC,-73.962902,40.762565,-73.981655,40.736797,5
9.3,2011-05-12 23:53:43 UTC,-73.98359599999998,40.760762,-74.000392,40.733416,1
6.1,2010-10-20 09:59:53 UTC,-73.97473199999997,40.752834,-73.993548,40.752295,1
5.5,2013-06-17 07:32:24 UTC,-73.978712,40.772435,-73.96464300000002,40.773022,1
7.0,2014-06-12 12:19:00 UTC,-73.944108,40.788235,-73.945423,40.799435,1
10.9,2010-12-06 20:20:00 UTC,-74.001288,40.720002,-73.995168,40.690527,1
6.9,2010-06-13 13:25:00 UTC,-73.954912,40.783407,-73.967938,40.764677,1
7.0,2015-06-06 22:32:47 UTC,-73.98436737060547,40.75979232788085,-73.9844741821289,40.76819229125977,2
3.7,2010-11-28 09:16:49 UTC,-73.987308,40.722644,-73.994343,40.724473,1
6.5,2011-05-16 22:14:00 UTC,-73.97890699999998,40.766708,-73.955577,40.768372,1
7.0,2015-04-29 08:44:50 UTC,-73.98735809326173,40.70160675048828,-73.96761322021484,40.69745635986328,1
6.5,2013-08-02 07:45:23 UTC,-73.963034,40.771629,-73.97480300000002,40.756089,1
6.0,2013-09-05 22:54:00 UTC,-73.964377,40.764662,-73.97635,40.764007,2
21.5,2014-10-30 23:09:00 UTC,-73.99622,40.764937,-73.990725,40.68906,1
